apt_code,apt_name,total_households,completion_date,district,total_buildings,land_address,road_address,latitude,longitude,construction_company,heating_type,max_floor,min_floor,parking_per_household,area_list
5a97f94b,대흥태영(마포태영),1992세대 (장기전세 568세대 포함),1999-11-01,서울시 마포구 대흥동,16,서울시 마포구 대흥동 660,서울시 마포구 독막로 266,37.54473,126.942547,(주)태영,"지역난방, 열병합",25,15,0.97,"83,109,142"
f30069c6,한마을,1983세대,1999-04-01,서울시 구로구 개봉동,26,서울시 구로구 개봉동 476,서울시 구로구 경인로 382,37.49533,126.862307,벽산건설(주),"개별난방, 도시가스",25,10,1.26,"80,107,150,181"
ee936564,동아청솔,1981세대,1997-03-01,서울시 도봉구 창동,18,서울시 도봉구 창동 808,서울시 도봉구 노해로69길 103,37.657693,127.048342,동아건설산업(주),"지역난방, 열병합",24,16,1.15,"80,81A,81B,108,164"
1a157ef7,주공17단지,1980세대,1989-07-01,서울시 도봉구 창동,11,서울시 도봉구 창동 38,서울시 도봉구 덕릉로66길 17,37.64419,127.05337,대한주택공사,"중앙난방, 도시가스",15,15,1.0,"52A,52B,57,69"
aa8ac487,극동.건영.벽산,1980세대,1988-06-01,서울시 노원구 하계동,12,서울시 노원구 하계동 271-3,서울시 노원구 섬밭로 229,37.635609,127.064282,"극동건설,건영,한국건업","지역난방, 열병합",15,15,0.17,"55,63,67,69,79,84B,84A,89,100,100"
42882c5f,e편한세상옥수파크힐스,1976세대 (장기전세 340세대 포함),2016-11-01,서울시 성동구 옥수동,25,서울시 성동구 옥수동 528,서울시 성동구 매봉길 50,37.548926,127.014118,대림산업(주),"개별난방, 도시가스",20,9,1.23,"82C,82D,83B,83A,83E,106D,107C,108T,109A1,109A2,110B,120P,144A,145B,149T,154P"
27b9059b,정릉풍림아이원,1971세대,2005-12-01,서울시 성북구 정릉동,28,서울시 성북구 정릉동 239,서울시 성북구 솔샘로25길 28,37.618862,127.007175,풍림산업주식회사,"개별난방, 도시가스",20,13,1.19,"79C,81A,81B,85A,105,108,108,139A,141B"
27d8a116,래미안블레스티지,1957세대 (장기전세 112세대 포함),2019-02-01,서울시 강남구 개포동,23,서울시 강남구 개포동 1280,서울시 강남구 선릉로 8,37.480867,127.064496,삼성물산,"지역난방, 열병합",35,5,1.61,"67A,80A,80B-1,80B,80C,113C,113B,113A,113B-1,113B-2,115D,115P,133A,133D,134C,134B,150A,151C,152B,169A,169B,193P,239P,249P"
c745c359,송파시그니처롯데캐슬,1945세대 (장기전세 368세대 포함),2022-01-01,서울시 송파구 거여동,17,"서울시 송파구 거여동 181, 202번지 일대",서울시 송파구,37.495865,127.147452,롯데건설 주식회사,"지역난방, 열병합",33,18,1.23,"83C,84A,85B,110A,110B,111C,111C-1,112D,136"
a262b176,상계주공11단지,1944세대,1988-09-01,서울시 노원구 상계동,16,서울시 노원구 상계동 652,서울시 노원구 동일로227길 25,37.666238,127.055554,대한주택공사,"지역난방, 열병합",15,12,0.29,"58,73,76B,76C,76A,80,85,96,105"
48481900,"신현대(현대9,11,12차)",1924세대,1982-05-01,서울시 강남구 압구정동,27,서울시 강남구 압구정동 426,서울시 강남구 압구정로 151,37.528109,127.024501,현대건설,"지역난방, 열병합",13,12,1.44,"114A,115C,115B,115D,116E,116F,116G,118C,118A,119D,119B,119E,126,128A,129C,129B,164A,165B,167A,167B,183,188B,188A,197,202"
712a69ab,e편한세상신촌,1910세대 (장기전세 326세대 포함),2017-03-01,서울시 서대문구 북아현동,22,서울시 서대문구 북아현동 1013,서울시 서대문구 북아현로1가길 20,37.558608,126.951802,대림산업(주),"개별난방, 도시가스",34,8,1.32,"81A,81B,81C,81D,83E,112C,112B,113D,114A,115F,115G,117E,153"
9dde4d76,래미안솔베뉴,1900세대 (장기전세 156세대 포함),2019-06-01,서울시 강동구 명일동,13,서울시 강동구 명일동 359,서울시 강동구 양재대로 1650,37.552787,127.145218,삼성물산㈜,"개별난방, 도시가스",35,16,1.2,"69A,69C,70B,83A-2,84A-1,84B,84C,84D,105A,105C,106B,112A,113B,113C,147B,147C,147D,148A"
27c3f877,신내데시앙포레,1896세대 (장기전세 1176세대 포함),2013-12-01,서울시 중랑구 신내동,23,서울시 중랑구 신내동 817,서울시 중랑구 신내역로 165,37.615237,127.109629,(주)태영건설,"개별난방, 도시가스",24,6,1.15,"83B-1H,83B-1N,83T-A,83T-Aa,83T-B,83T-Ba,83T-C,83T-Ca,116AH,116E,116AN,116Aa,117B,117F,117B-1H,117B-1N,157AH,157AN,158BH,158BN,159C"
cac5dd9a,"경남,롯데,상아",1890세대,1989-06-01,서울시 노원구 중계동,15,서울시 노원구 중계동 505,서울시 노원구 섬밭로 265,37.638993,127.062663,"경남기업,롯데건설,동성","지역난방, 열병합",15,15,0.5,"61A,63B,67,89B,89C,89A,101,133,150"
a81c32c3,목동신시가지1단지,1882세대,1985-11-01,서울시 양천구 목동,34,서울시 양천구 목동 901,서울시 양천구 목동서로 38,37.539231,126.880583,,"지역난방, 열병합",15,5,0.57,"64B,64D,69A,69C,88B,88C,89A,101B,101A,112F,114G,115A,115C,116E,118B,120D,151A,154B,156C,190A,190B"
aa4b73f2,장미,1880세대,1989-10-01,서울시 노원구 하계동,15,서울시 노원구 하계동 273,서울시 노원구 섬밭로 196,37.63344,127.06756,도시개발공사,"중앙난방, 도시가스",15,6,0.28,"56,70,84,84D,85B"
0ab2beaa,롯데캐슬베네치아,1870세대 (장기전세 336세대 포함),2008-12-01,서울시 중구 황학동,6,서울시 중구 황학동 2545,서울시 중구 청계천로 400,37.570971,127.021134,롯데건설(주),"개별난방, 도시가스",33,33,1.55,"79A,79B,112A,112B,112C,112D,112E,151"
0a255f05,목동신시가지12단지,1860세대,1988-10-01,서울시 양천구 신정동,26,서울시 양천구 신정동 326,서울시 양천구 목동동로 50,37.513196,126.861368,금강개발,"지역난방, 열병합",15,5,0.46,"63,65,68A,70B,75,80,82,88A,88C,90B"
a0833801,고덕롯데캐슬베네루체,1859세대 (장기전세 97세대 포함),2019-12-01,서울시 강동구 상일동,20,서울시 강동구 상일동 514,서울시 강동구 상암로79길 88,37.549416,127.167612,롯데건설㈜,"지역난방, 열병합",29,13,1.27,"83A,84B,111A,112B,152"
785eedd0,목동신시가지5단지,1848세대,1986-09-01,서울시 양천구 목동,36,서울시 양천구 목동 912,서울시 양천구 목동동로 350,37.533987,126.880537,,"개별난방, 열병합",15,5,0.78,"84,97B,99A,110B,111E,113F,113A,113C,114D,118H,120G,140B,142A,144C,146D,164B,177C,178D,178A"
e840608f,"우성1,2,3차",1842세대,1981-12-01,서울시 송파구 잠실동,26,서울시 송파구 잠실동 101-1,서울시 송파구 올림픽로4길 42,37.506684,127.07294,우성건설,"지역난방, 열병합",15,12,1.0,"86A,86B,86D,86C,87E,88F,102B1,102B2,104A,104B,116,141,144,173"
5e1b54ec,전농SK,1830세대,2000-07-01,서울시 동대문구 전농동,16,서울시 동대문구 전농동 10,서울시 동대문구 사가정로 148,37.576931,127.060522,SK건설(주),"개별난방, 도시가스",25,16,1.12,"80A,81B,109A,109B,141"
6db26804,고덕자이,1824세대 (장기전세 75세대 포함),2021-02-01,서울시 강동구 상일동,19,서울시 강동구 상일동 124,서울시 강동구,37.552393,127.170799,지에스건설(주),"지역난방, 열병합",29,11,1.31,"67,73,83A,84B,98A,99B,109A,110B,110C,127A,128B,146"
a6f78a3e,송파위례24단지꿈에그린,1810세대,2013-11-01,서울시 송파구 장지동,22,서울시 송파구 장지동 901,서울시 송파구 위례광장로 121,37.476255,127.139376,(주)한화건설외 1,"지역난방, 열병합",21,12,1.13,"70A,70C,70B,70AN,74A,81A,81C,81C1,82A1,82A1N,103A,103B,103A1,103A1N,106A,116B,116A,116C,116A1,116B1,116AN"
7ab4f0b6,중계주공2단지,1800세대,1992-06-01,서울시 노원구 중계동,10,서울시 노원구 중계동 369,서울시 노원구 한글비석로14길 8,37.65758,127.07801,한진종합건설(주)외,"중앙난방, 도시가스",15,15,0.42,59
2acd509a,장안래미안2차,1786세대,2007-06-01,서울시 동대문구 장안동,24,서울시 동대문구 장안동 329-3,서울시 동대문구 장안벚꽃로 167,37.574254,127.075158,삼성물산주식회사,"개별난방, 도시가스",26,19,1.15,"71,82,100,132"
17157fb2,흑석리버파크자이,1772세대 (장기전세 338세대 포함),2023-02-01,서울시 동작구 흑석동,26,서울시 동작구 흑석동 253-89번지 일대,서울시 동작구,37.501719,126.961406,GS건설(주),"개별난방, 도시가스",20,6,1.29,"82A,82C1,82B,82C2,112D,112A,112B,149A"
762ed51f,남서울힐스테이트,1764세대,2014-08-01,서울시 금천구 시흥동,19,서울시 금천구 시흥동 1026,서울시 금천구 시흥대로 165,37.446593,126.901285,현대건설(주),"개별난방, 도시가스",29,8,1.28,"82A,82B,82C,115A,115B,115C,152A,152B,153C,189"
ca3f3a4a,주공19단지,1764세대,1988-11-01,서울시 도봉구 창동,12,서울시 도봉구 창동 33,서울시 도봉구 노해로70길 19,37.649062,127.051541,대한주택공사,"지역난방, 열병합",15,9,0.0,"77,85A,85B,92,96,108,118,126"
75c963ff,대치2단지,1758세대,1992-10-01,서울시 강남구 개포동,11,서울시 강남구 개포동 12,서울시 강남구 개포로109길 9,37.494658,127.075485,"진덕산업(주),성원건설(주)","지역난방, 열병합",15,15,1.0,"46,56,67"
bdd7b188,고덕센트럴아이파크,1745세대 (장기전세 96세대 포함),2019-12-01,서울시 강동구 상일동,19,서울시 강동구 상일동 513,서울시 강동구 고덕로80길 99,37.552284,127.166684,현대산업개발㈜,"지역난방, 열병합",29,11,1.45,"82A,82C,82B,102A,102B,115A,115B,139,165PH,179PH"
fbcbd0a1,롯데캐슬골드파크1차,1743세대 (장기전세 183세대 포함),2016-11-01,서울시 금천구 독산동,11,서울시 금천구 독산동 1147,서울시 금천구 벚꽃로 40,37.459912,126.893932,롯데건설(주),"개별난방, 도시가스",35,35,1.3,"81B,82A,97B,98,98A,115A,115C,115CAa,115CBb,116B,116Bb,116Aa,138,138Aa,138Bb"
1396ac47,상계주공12단지,1739세대,1988-10-01,서울시 노원구 상계동,15,서울시 노원구 상계동 647,서울시 노원구 한글비석로 530,37.666212,127.059092,대한주택공사,"지역난방, 열병합",15,12,0.0,"58,61,70,74,80,85,92"
92e5c2eb,래미안에스티움,1722세대 (장기전세 189세대 포함),2017-04-01,서울시 영등포구 신길동,19,서울시 영등포구 신길동 4950,서울시 영등포구 신풍로 77,37.501038,126.913709,㈜삼성물산,"개별난방, 도시가스",27,6,1.32,"60,72,82A,85B,86C,109A,114B,114C,114D,144C,144B,145A"
89533998,창동주공4단지,1710세대,1991-11-01,서울시 도봉구 창동,10,서울시 도봉구 창동 380,서울시 도봉구 덕릉로 350,37.645296,127.047366,대한주택공사,"중앙난방, 도시가스",15,15,1.0,"52A,52B,57A,58B,60,69,71"
b19fd07c,벽산,1707세대,2001-12-01,서울시 성동구 금호동1가,20,서울시 성동구 금호동1가 633,서울시 성동구 금호로 100,37.551453,127.027478,벽산건설(주),"개별난방, 도시가스",20,10,1.37,"78,86,108A,110B,141"
66c52b40,꿈의숲아이파크,1703세대 (장기전세 295세대 포함),2020-12-01,서울시 성북구 장위동,19,서울시 성북구 장위동 189-3,서울시 성북구,37.618744,127.049587,현대산업개발(주),"개별난방, 도시가스",29,7,1.19,"84A,85B,102,112A,113B,140"
1c02eeec,텐즈힐1,1702세대 (장기전세 333세대 포함),2015-04-01,서울시 성동구 하왕십리동,21,서울시 성동구 하왕십리동 1066,서울시 성동구 무학로 33,37.5689,127.028238,"삼성물산(주),대림산업(주),지에스건설(주),현대산업개발(주)","개별난방, 도시가스",25,5,1.41,"83A,84B,100,107A,110D,110B,111C,160,176A,179B"
9525a6bf,문정래미안,1696세대,2004-09-01,서울시 송파구 문정동,31,서울시 송파구 문정동 1,서울시 송파구 문정로 83,37.490585,127.130663,삼성물산(주),"지역난방, 열병합",22,17,1.91,"111,146,159,161,177,199A,199B"
4e93a845,신동아리버파크,1696세대,2001-02-01,서울시 동작구 노량진동,7,서울시 동작구 노량진동 325,서울시 동작구 만양로 19,37.507852,126.94474,신동아건설(주),"중앙난방, 도시가스",28,12,1.25,"85,109,144A,144B"
6b1abcb7,마포프레스티지자이,1694세대 (장기전세 295세대 포함),2021-03-01,서울시 마포구 염리동,18,서울시 마포구 염리동 507번지 일대,서울시 마포구,37.553759,126.94763,지에스건설(주),"개별난방, 도시가스",27,10,1.17,"57,79A,79C,80F,80D,81B,81G,111C,112D,112A,112E,113B,150B,150A"
b082266d,태강,1676세대,1999-07-01,서울시 노원구 공릉동,21,서울시 노원구 공릉동 81,서울시 노원구 공릉로34길 62,37.623579,127.0825,"현대산업개발(주),한국중공업(주),삼환까뮤(주)","지역난방, 열병합",15,10,0.72,"69,82A,83B"
3ba762b3,삼성래미안,1668세대,1992-07-01,서울시 도봉구 창동,18,서울시 도봉구 창동 45,서울시 도봉구 노해로66길 21,37.649304,127.048426,삼성종합건설(주),"지역난방, 열병합",21,16,0.75,"85A,86B,93A,93B,105A,105B"
0959fd58,상도래미안3차,1656세대,2004-12-01,서울시 동작구 상도동,28,서울시 동작구 상도동 431,서울시 동작구 상도로53길 8,37.499544,126.954798,삼성물산(주),"개별난방, 도시가스",15,12,1.37,"76,106,139,164,198"
c13a062d,등촌아이파크,1653세대,2004-01-01,서울시 강서구 등촌동,29,서울시 강서구 등촌동 715,서울시 강서구 등촌로 163,37.544061,126.859982,현대산업개발(주),"개별난방, 도시가스",20,12,1.62,"105C,105B,107A,150,170A,171B,171C,204,296"
73dd2645,신내9단지진흥,1650세대 (장기전세 335세대 포함),1996-06-01,서울시 중랑구 신내동,12,서울시 중랑구 신내동 657,서울시 중랑구 신내로 127,37.612248,127.094442,진흥건설,"지역난방, 열병합",15,11,0.42,"47,56,71"
df5f40ae,목동신시가지2단지,1640세대,1986-09-01,서울시 양천구 목동,37,서울시 양천구 목동 902,서울시 양천구 목동서로 70,37.537582,126.875787,,"지역난방, 열병합",15,5,0.79,"84A,84B,99,113B,115A,119C,121E,122D,142C,145A,145B,148D,164B,177C,180A"
4ca52fcc,"한양2,3,4차",1635세대,1988-11-01,서울시 도봉구 쌍문동,9,서울시 도봉구 쌍문동 59,서울시 도봉구 해등로 231,37.657183,127.032095,한양,"개별난방, 도시가스",15,15,0.29,"38,46,64,77A,78B,93B,93A,102A,102B"
84f70311,신림현대,1634세대,1993-05-01,서울시 관악구 신림동,12,서울시 관악구 신림동 1694,서울시 관악구 신림로29길 8,37.475526,126.932092,현대산업,"중앙난방, 도시가스",15,10,1.29,"46,76,94,118,132"
6cc27c14,길음뉴타운2단지푸르지오,1634세대,2005-04-01,서울시 성북구 길음동,28,서울시 성북구 길음동 1280,서울시 성북구 길음로 119,37.611668,127.016592,(주)대우건설,"개별난방, 도시가스",18,14,1.27,"77B,77C,78A,112,135,166"
9a86198c,대방대림,1628세대,1993-11-01,서울시 동작구 대방동,14,서울시 동작구 대방동 501,서울시 동작구 여의대방로44길 10,37.507519,126.924726,대림산업(주),"지역난방, 열병합",19,18,1.35,"84,109,163,197"
03465332,가양2단지성지,1624세대,1992-11-01,서울시 강서구 가양동,10,서울시 강서구 가양동 1461,서울시 강서구 허준로 47,37.570419,126.847209,성지건설(주),"지역난방, 열병합",15,8,0.28,"49A,50B,56,70A,70B"
0eadcea5,프라이어팰리스,1622세대,2007-07-01,서울시 강동구 암사동,22,서울시 강동구 암사동 413,서울시 강동구 고덕로 130,37.553576,127.139779,"현대건설(주),대림산업(주)","개별난방, 도시가스",30,16,1.34,"79,109B,110A,112,142"
44332f1a,아크로리버파크,1612세대 (장기전세 85세대 포함),2016-08-01,서울시 서초구 반포동,15,서울시 서초구 반포동 2-12,서울시 서초구 신반포로15길 19,37.506089,126.993312,대림산업(주),"지역난방, 열병합",38,3,1.84,"78D,79E,80A,80B,80C,110E,110G,112A,112B,113D,114C,114F,145F,148A,149C,150D,150E,152B,168C,168D,172A,172B,205A,211A,223A,225B,236A,269A,271B,313A,318B-1,318B-2,318B-3"
a081d088,신내6단지시영,1609세대,1996-03-01,서울시 중랑구 신내동,16,서울시 중랑구 신내동 650,서울시 중랑구 신내로19길 42,37.615566,127.091446,,"지역난방, 열병합",12,9,0.57,"54,68,81"
f10d7aef,구의현대2단지,1606세대,1996-12-01,서울시 광진구 구의동,15,서울시 광진구 구의동 611,서울시 광진구 광나루로56길 32,37.539509,127.096125,고려산업개발주식회사,"개별난방, 도시가스",27,20,0.85,"104,104S,107T1,107T2"
9582c8ed,길음뉴타운4단지e편한세상,1605세대,2005-04-01,서울시 성북구 길음동,25,서울시 성북구 길음동 1281,서울시 성북구 길음로 118,37.612296,127.019335,대림산업(주),"개별난방, 도시가스",19,10,1.14,"79A,79C,80B,109,125,143"
3fda4784,공릉풍림아이원,1601세대,2001-09-01,서울시 노원구 공릉동,14,서울시 노원구 공릉동 725,서울시 노원구 섬밭로 139,37.629055,127.067071,풍림산업(주),"개별난방, 도시가스",20,8,1.23,"46,77,110,148"
